connection_id,connection_duration_sec,protocol_type,service_type,connection_state,packets_sent,packets_received,bytes_sent,bytes_received,data_rate_bytes_per_sec,ttl_sender,ttl_receiver,sender_data_load,receiver_data_load,packets_lost_sender,packets_lost_receiver,time_between_sender_packets,time_between_receiver_packets,jitter_sender,jitter_receiver,tcp_window_sender,tcp_sequence_sender,tcp_sequence_receiver,tcp_window_receiver,tcp_round_trip_time,tcp_syn_ack_time,tcp_ack_data_time,mean_packet_size_sender,mean_packet_size_receiver,http_transaction_depth,server_response_size,connections_per_service,state_ttl_combinations,connections_to_destination_short_term,connections_from_source_to_dest_port,connections_to_dest_from_source_port,connections_between_source_dest,ftp_login_attempt,ftp_command_count,http_method_count,connections_from_source,connections_to_service,same_ip_port,is_attack
79705,0.526238,tcp,-,FIN,10,6,620,268,28.504212,254,252,8482.853516,3405.303223,2,1,58.470889,80.044602,2886.190006,143.099891,255,1769429647,2629251069,255,0.139502,0.091007,0.048495,62,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,0
3216,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
72417,0.471294,tcp,-,FIN,10,6,568,268,31.827268,254,252,8690.96582,3802.297607,2,1,48.325,75.865203,2899.897822,119.518617,255,3827837938,3574057627,255,0.146249,0.09196,0.054289,57,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
8158,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
5864,0.666611,tcp,-,FIN,10,8,564,354,25.502129,254,252,6096.508789,3720.310547,2,1,72.788111,92.33657,5635.779925,141.089078,255,3379692901,3952113314,255,0.07235,0.020245,0.052105,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
56870,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,4,7,0,1
7971,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
7036,9e-06,skip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,1
64364,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,6,5,2,5,0,0,0,6,12,0,1
10893,0.772391,tcp,-,FIN,10,10,498,441,24.598939,254,252,4650.494141,4111.906738,2,2,85.821222,80.917336,5155.300124,169.143766,255,3828784723,2252755355,255,0.055368,0.043011,0.012357,50,44,0,0,2,1,2,2,2,2,0,0,0,2,2,0,1
3685,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
13842,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,4,0,0,0,3,3,0,1
59893,0.895672,tcp,-,FIN,10,8,564,354,18.980162,254,252,4537.375,2768.870605,2,1,99.519111,119.146289,7123.44319,175.90075,255,2161270773,1360166932,255,0.140958,0.060947,0.080011,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
57597,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,7,7,3,7,0,0,0,7,8,0,1
56309,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,9,9,0,1
49562,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,2,5,0,1
52059,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,4,8,0,1
72576,0.806003,tcp,-,FIN,10,6,578,268,18.610353,254,252,5171.196777,2223.316895,2,1,80.847,146.357203,4505.141482,235.852516,255,4218877464,3672661808,255,0.133804,0.074212,0.059592,58,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
70963,0.356845,tcp,-,FIN,10,6,682,268,42.035058,254,252,13765.08008,5021.788086,2,1,37.722778,48.984602,2040.567922,71.457609,255,1409269232,2513997243,255,0.160162,0.111913,0.048249,68,45,0,0,2,1,1,1,1,2,0,0,0,6,2,0,0
65068,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,8,14,0,1
8427,0.856358,tcp,-,FIN,12,10,860,554,24.522455,254,252,7370.749023,4661.602051,3,2,75.703366,87.856445,5172.062189,133.916812,255,985057852,111557196,255,0.125673,0.06564,0.060033,72,55,0,0,5,1,1,1,1,1,0,0,0,12,1,0,1
60218,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,4,4,4,4,0,0,0,4,5,0,1
48788,1.000775,tcp,ftp,FIN,12,12,1594,682,22.982189,254,252,11686.94238,5004.12207,3,4,90.937274,83.638727,4675.64384,112.2545,255,2583302341,1856768221,255,0.165986,0.080745,0.085241,133,57,0,0,2,1,1,1,1,1,0,0,0,2,2,0,1
78060,0.458274,tcp,-,FIN,10,6,574,268,32.731509,254,252,9025.167969,3910.324219,2,1,47.465111,71.163797,2637.26155,96.519398,255,2366863789,2375858917,255,0.194169,0.102449,0.09172,57,45,0,0,3,1,2,2,1,3,0,0,0,3,3,0,0
61724,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,4,4,4,4,0,0,0,4,6,0,1
61298,1.1e-05,cphb,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,1
57102,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,1
78403,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,2,1,6,0,0,0,2,6,0,0
3142,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
53961,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,6,6,6,6,0,0,0,11,15,0,1
8446,0.865104,tcp,-,FIN,10,8,564,354,19.650816,254,252,4697.701172,2866.707275,2,1,96.122667,113.900289,6156.066654,173.842062,255,2659068007,3216988659,255,0.137247,0.055102,0.082145,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
73821,0.693866,tcp,-,FIN,10,6,1012,268,21.618006,254,252,10503.46875,2582.631104,2,1,73.315111,124.115398,3801.500098,188.187375,255,1198335472,2356961028,255,0.148235,0.07328,0.074955,101,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
4725,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,9,5,0,1
1333,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
11444,0.361755,tcp,-,FIN,10,6,708,268,41.464526,254,252,14108.99609,4953.628418,2,1,34.530444,58.524801,1849.958064,75.221344,255,388831728,713429760,255,0.118825,0.069126,0.049699,71,45,0,0,6,1,1,1,1,1,0,0,0,3,1,0,1
62874,0.478254,tcp,-,FIN,10,8,908,736,35.545966,254,252,13683.10547,10772.51856,3,2,49.056667,62.953715,2523.483949,96.517547,255,2071627479,427035596,255,0.095395,0.037575,0.05782,91,92,0,0,6,1,1,1,1,1,0,0,0,1,6,0,1
5225,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
61602,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,5,4,4,4,0,0,0,4,12,0,1
70353,0.852848,tcp,-,FIN,10,8,534,354,19.933212,254,252,4511.941406,2907.903809,2,1,82.750333,109.522289,4708.479082,187.611172,255,3206074533,849252001,255,0.146907,0.086189,0.060718,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
76066,0.119031,tcp,-,CON,6,2,978,86,58.808211,62,252,54775.64844,2890.003418,2,1,23.8062,0.008,1318.879618,0.0,255,2916236558,417667013,255,0.087942,0.058318,0.029624,163,43,0,0,9,3,4,4,1,9,0,0,0,4,9,0,0
51327,0.286459,tcp,-,FIN,10,6,924,268,52.363515,254,252,23235.4375,6255.694336,2,1,29.549,45.068398,1573.8973,65.952187,255,293409415,3382775628,255,0.105914,0.061107,0.044807,92,45,0,0,6,1,1,1,1,1,0,0,0,2,1,0,1
54372,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
49827,1e-05,sep,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,5,2,2,4,0,0,0,4,12,0,1
57204,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,7,7,4,7,0,0,0,7,12,0,1
51887,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,1
7076,5e-06,ddx,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,10,3,0,1
51056,1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,12,2,2,2,1,2,0,0,0,5,6,0,1
53632,1.1e-05,mfe-nsp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,6,4,4,6,0,0,0,7,17,0,1
71273,0.725624,tcp,-,FIN,10,6,534,268,20.671862,254,252,5303.021973,2469.598389,2,1,80.612,130.472602,4097.533096,164.760312,255,3391813602,1956762592,255,0.148776,0.073257,0.075519,53,45,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
51485,4e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,9,14,0,1
44633,0.397337,tcp,-,FIN,10,6,502,268,37.75133,254,252,9100.586914,4510.025391,2,1,42.800222,67.170398,2237.9104,109.565523,255,3476299997,684061115,255,0.137027,0.061475,0.075552,50,45,0,0,6,1,2,2,1,2,0,0,0,2,6,0,1
75665,9e-06,udp,-,INT,2,0,202,0,111111.1072,254,0,89777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,101,0,0,0,4,2,3,2,1,5,0,0,0,3,4,0,0
53554,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
76928,0.829781,tcp,-,FIN,10,8,534,354,20.487334,254,252,4637.368164,2988.740479,2,1,87.536444,106.279289,4910.865461,172.770297,255,2503096949,642267063,255,0.16767,0.08582,0.08185,53,44,0,0,3,1,2,2,2,2,0,0,0,2,2,0,0
60176,1e-05,udp,-,INT,2,0,238,0,100000.0025,254,0,95200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,18,2,7,7,1,7,0,0,0,7,17,0,1
58191,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,7,7,4,7,0,0,0,7,13,0,1
46967,0.390947,tcp,-,FIN,10,6,546,268,38.368371,254,252,10067.86035,4583.741211,2,1,41.496889,64.125398,2126.929837,92.646055,255,2800488461,317609686,255,0.153863,0.07031,0.083553,55,45,0,0,6,1,2,2,1,2,0,0,0,2,6,0,1
62055,0.912764,tcp,-,FIN,10,8,518,354,18.624748,254,252,4093.062256,2717.022217,2,1,99.686889,118.175141,6415.067894,167.224641,255,3565809422,3818465228,255,0.179138,0.085528,0.09361,52,44,0,0,8,1,1,1,1,1,0,0,0,1,3,0,1
60551,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
46179,0.256488,tcp,-,FIN,10,6,540,268,58.482269,254,252,15158.60449,6986.681641,2,1,26.961889,40.902,1363.859114,61.741348,255,3518727889,3163225996,255,0.086362,0.051976,0.034386,54,45,0,0,11,1,3,2,1,2,0,0,0,2,11,0,1
73857,0.528968,tcp,-,FIN,10,8,486,354,32.138051,254,252,6624.219727,4688.374512,2,1,56.857444,70.143141,3758.615843,128.459016,255,1792970107,2775235445,255,0.091158,0.037957,0.053201,49,44,0,0,9,1,2,2,1,8,0,0,0,2,8,0,0
47674,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,1,1,1,1,0,0,0,2,3,0,1
58335,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
55130,0.525997,tcp,-,FIN,10,8,1014,354,32.319577,254,252,13886.01074,4714.855957,2,1,54.876333,66.962,3680.063659,122.539617,255,1464938553,44289345,255,0.088815,0.057241,0.031574,101,44,0,0,4,1,1,1,1,1,0,0,0,1,2,0,1
1678,0.921987,ospf,-,INT,20,0,1280,0,20.607666,254,0,10551.125,0.0,0,0,48.525633,0.0,52.253805,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,1
45520,0.607441,tcp,-,FIN,8,6,364,268,21.401255,254,252,4201.230957,2950.080811,1,1,83.095859,116.300797,5939.034506,209.284047,255,62341384,2219102737,255,0.077816,0.025926,0.05189,46,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
47355,0.179801,tcp,-,FIN,10,6,576,268,83.425564,254,252,23092.19531,9966.574219,2,1,18.502333,32.834801,990.213303,56.04393,255,1228747705,26044889,255,0.06071,0.015622,0.045088,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
64082,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,7,7,4,7,0,0,0,7,8,0,1
44728,0.518061,ospf,-,INT,20,0,1040,0,36.675219,254,0,15256.8916,0.0,0,0,27.266369,0.0,31.164342,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,2,2,2,0,0,0,2,2,0,1
43571,5e-06,udp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,2,3,3,1,5,0,0,0,3,6,0,0
65357,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,8,14,0,1
81338,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
65123,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,4,4,4,4,0,0,0,4,14,0,1
2113,0.66255,tcp,-,FIN,10,8,564,354,25.658442,254,252,6133.876953,3743.11377,2,1,73.616667,89.93243,5566.063034,141.197656,255,4103650495,772470541,255,0.073396,0.021175,0.052221,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
2817,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,1,1,5,0,0,0,1,5,0,1
72809,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
45208,0.130663,sctp,-,CON,2,2,152,82,22.959829,254,60,4653.191895,2510.274658,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,9,3,2,2,2,2,0,0,0,2,8,0,1
57031,0.0,tcp,-,FIN,12,8,1058,710,32.48424,254,252,13267.24805,8507.451172,3,2,49.135362,73.793711,2491.289209,96.00007,255,3324224783,402292896,255,0.13212,0.068338,0.063782,88,89,0,0,8,1,1,1,1,1,0,0,0,2,7,0,1
59346,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,2,2,1,2,0,0,0,2,9,0,1
58118,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,9,11,0,1
4423,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
1782,5e-06,hmp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
53970,1.1e-05,sep,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,5,4,4,4,0,0,0,7,17,0,1
76964,0.352624,tcp,-,FIN,10,6,588,268,42.538228,254,252,12024.13867,5081.900391,2,1,33.689333,59.165199,1626.934841,72.554937,255,995032087,1028744084,255,0.084307,0.056792,0.027515,59,45,0,0,2,1,2,2,1,2,0,0,0,2,2,0,0
52829,1e-05,sun-nd,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,1
63136,0.288464,tcp,-,FIN,10,8,802,1582,58.932828,62,252,20023.29492,38410.33594,2,2,32.051556,36.998715,1607.536637,49.875539,255,3106191882,4208166013,255,0.076484,0.028721,0.047763,80,198,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
60930,1.124443,tcp,-,FIN,10,8,564,354,15.118596,254,252,3614.233643,2205.536377,2,1,124.938111,146.684141,7533.184395,217.345828,255,616963161,2171828959,255,0.150467,0.096979,0.053488,56,44,0,0,3,1,1,1,1,1,0,0,0,5,5,0,1
49935,0.416789,tcp,-,FIN,10,6,588,268,35.989434,254,252,10173.01367,4299.537598,2,1,46.304556,68.985203,2267.107002,102.948016,255,3785414633,3239318717,255,0.128566,0.071859,0.056707,59,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
54692,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,1
46831,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
73079,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,0
7469,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,1
65649,0.650565,tcp,-,FIN,10,10,808,1196,29.205382,62,252,8952.217773,13243.87207,2,2,72.285,66.628555,4647.903134,116.429539,255,27085696,318389529,255,0.12724,0.050226,0.077014,81,120,0,0,5,1,3,2,1,2,0,0,0,2,9,0,1
51750,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,3,3,3,3,0,0,0,3,4,0,1
7655,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
3900,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
63789,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
79489,0.740904,tcp,-,FIN,10,6,1294,268,20.245539,254,252,12579.22754,2418.666992,2,1,75.558556,135.087594,4503.996171,188.821094,255,3010006648,2785547968,255,0.157066,0.065458,0.091608,129,45,0,0,5,1,1,2,1,2,0,0,0,2,2,0,0
52940,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,5,6,0,1
67586,0.79666,tcp,-,FIN,12,8,1106,722,23.849572,254,252,10182.51172,6346.496582,3,2,64.915545,104.233289,3495.600868,125.395734,255,2680689798,1235872399,255,0.130218,0.067026,0.063192,92,90,0,0,8,1,2,1,1,4,0,0,0,4,7,0,0
55738,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,1,1,1,1,0,0,0,1,10,0,1
53012,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,5,6,0,1
58673,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,4,13,0,1
52616,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,4,7,0,0,0,7,11,0,1
52192,8e-06,aris,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,2,2,2,2,0,0,0,2,9,0,1
50413,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
61085,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,1
72825,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,1,1,1,2,0,0,0,2,2,0,0
50411,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,8,7,4,7,0,0,0,8,11,0,1
